Copper T,Copper C,Brass T,Brass C,Ti T,Ti C,PB T,PB C,S T,S C,Al T,Al C
226.843109,2861275.021,240.605759,6000302.417,318.834625,586890.556,316.57959,26547266.64,317.701843,180996.5476,225.256363,7420502.755
226.953827,2859940.989,240.888977,6023573.279,318.905762,586816.4089,316.672119,26547266.64,317.813324,180912.3143,225.374222,7416353.359
227.047043,2858386.191,241.054245,5998519.796,318.954498,586874.0772,316.848755,26530808.32,317.936554,180975.7298,225.496109,7413589.673
227.164841,2856833.082,241.19426,5991399.891,319.024078,586882.3165,316.933411,26530808.32,318.03656,180498.2369,225.621353,7410828.045
227.280457,2855946.348,241.320084,5992288.955,319.085114,586725.8101,317.049713,26514370.4,,,225.7435,7406689.459
227.397949,2854617.28,241.417816,5982523.743,319.135986,586808.1715,317.17627,26497952.83,,,225.859207,7403932.969
227.503143,2853068.263,241.549957,5990511.091,319.196381,586849.3609,317.312164,26497952.83,,,225.9543,7401178.529
227.61322,2851741.871,241.769699,5972790.307,319.266876,586997.6904,317.401398,26497952.83,,,226.071548,7397050.711
227.723923,2850195.972,241.972092,5986071.044,319.318085,586874.0772,317.508972,26481555.58,,,226.169662,7394301.389
227.831543,2848872.249,242.1521,5972790.307,319.394714,586981.2056,317.635834,26465178.61,,,226.264435,7391554.11
227.938568,2848210.849,242.348785,5978980.643,319.444031,586898.7957,317.758423,26448821.89,,,226.354889,7387437.017
228.027405,2846668.775,242.468887,5966612.776,319.49649,587212.0766,317.920197,26448821.89,,,226.465958,7384694.835
228.153564,2845568.315,242.643768,5972790.307,319.542755,586972.9636,318.018738,26432485.37,,,226.587173,7380585.378
228.274673,2844248.886,242.810822,5970141.228,319.60498,586841.1225,318.076904,26416169.02,,,226.70929,7377848.28
228.389984,2842711.098,242.981903,5971907.019,319.664459,587038.9064,318.264587,26416169.02,,,226.83786,7375113.211
228.508652,2840955.661,243.102585,5963969.172,319.723602,587055.3944,318.383575,26416169.02,,,226.946747,7371014.408
228.611954,2839640.505,243.213516,5978095.524,319.7883,587038.9064,318.472443,26399872.81,,,227.059021,7368284.402
228.720444,2838326.567,243.398132,5958688.987,319.846222,586972.9636,318.571259,26367340.62,,,227.184204,7364193.184
228.812653,2837013.843,243.586212,5967494.498,319.920074,586972.9636,318.689972,26383596.68,,,227.282013,7361468.228
228.925766,2835483.867,243.704041,5958688.987,319.980133,586981.2056,318.841156,26367340.62,,,227.376083,7357384.573
229.061005,2833737.341,243.779953,5952540.576,320.033173,586874.0772,318.956848,26351104.57,,,227.492065,7354664.653
229.186722,2832428.859,243.923904,5949909.425,320.092316,587278.0731,319.066772,26351104.57,,,227.623672,7351946.743
229.28598,2830903.822,244.111954,5958688.987,320.149628,587195.5798,319.165558,26334888.5,,,227.742386,7349230.841
229.396622,2830468.399,244.316971,5942904.38,320.212769,586989.4479,319.273987,26318692.39,,,227.848465,7346516.945
229.520782,2828945.472,244.464355,5957809.865,320.280792,587022.4193,319.389648,26318692.39,,,227.960083,7342449.857
229.643692,2827641.41,244.596313,5940281.739,320.311157,587121.3556,319.493835,26302516.18,,,228.067078,7339740.965
229.754608,2826772.703,244.656769,5937661.412,320.384705,587080.1281,319.668243,26286359.84,,,228.19046,7337034.072
229.878448,2826772.703,244.705261,5935915.811,320.432526,587096.6184,319.716431,26286359.84,,,228.329742,7334329.175
229.988449,2825687.569,244.861435,5945529.338,320.506958,587781.7846,320.033508,26270223.34,,,228.438538,7330275.566
230.096909,2823953.088,245.109863,5929814.283,320.562744,586339.0213,320.108215,26254106.64,,,228.537537,7327575.649
230.190308,2822870.117,245.333969,5944654.095,320.625854,587005.9331,320.089539,26254106.64,,,228.645737,7324877.72
230.272614,2821571.649,245.56192,5934171.237,320.676147,587269.8227,320.130493,26238009.7,,,228.759491,7320834.549
230.348495,2819842.215,245.778122,5943779.109,320.730377,587137.8483,320.255493,26221932.49,,,228.887054,7318141.58
230.45665,2818546.53,245.981766,5919383.651,320.793823,587080.1281,320.407562,26221932.49,,,229.00293,7315450.593
230.566025,2816820.801,246.119278,5938534.598,320.87381,587146.0949,320.551483,26205874.97,,,229.11113,7312761.583
230.696243,2815312.521,246.251785,5914182.083,320.954956,587261.5726,320.648407,26189837.1,,,229.224213,7308731.773
230.813889,2813805.856,246.428574,5927203.18,321.015076,587022.4193,320.745087,26173818.85,,,229.343765,7306047.7
230.932434,2813590.749,246.587479,5913316.044,321.049072,587261.5726,320.853149,26173818.85,,,229.47467,7302025.284
231.053436,2812945.627,246.804886,5906396.85,,,,,,,229.609894,7299346.133
231.174759,2811226.748,246.994263,5917648.779,,,,,,,229.732193,7296668.948
231.285934,2809509.969,247.026993,5913316.044,,,,,,,229.839737,7293993.726
231.390976,2808009.506,247.074493,5874605.072,,,,,,,229.95462,7289984.568
231.472946,2806296.652,247.208496,5891747.194,,,,,,,230.068024,7287314.244
231.572128,2804799.618,247.340591,5894327.144,,,,,,,230.198578,7284645.876
231.696182,2803944.887,247.50856,5878881.244,,,,,,,230.334076,7280646.985
231.825455,2802877.206,247.705093,5893466.91,,,,,,,230.466171,7277983.496
231.927094,2801597.061,247.875534,5878881.244,,,,,,,230.575821,7273991.915
232.034836,2800105.036,247.968307,5887452.291,,,,,,,230.694397,7271333.292
232.14505,2798614.599,247.967972,5880593.456,,,,,,,230.819702,7268676.612
232.24054,2797550.972,248.072083,5879737.226,,,,,,,230.939194,7264695.23
232.337509,2796063.252,248.288406,5874605.072,,,,,,,231.052551,7262043.397
232.444977,2795001.564,248.571945,5873750.584,,,,,,,231.162796,7259393.5
232.563126,2793516.553,248.764984,5872896.345,,,,,,,231.278259,7255422.278
232.680069,2791821.33,248.895111,5872042.353,,,,,,,231.398956,7252777.21
232.790894,2790339.696,249.003555,5866071.363,,,,,,,231.509811,7250134.069
232.923782,2788859.634,249.082748,5869481.87,,,,,,,231.621567,7246172.969
233.035187,2787170.056,249.198425,5872042.353,,,,,,,231.734283,7243534.639
233.134308,2785693.354,249.356186,5864367.596,,,,,,,231.842941,7240898.23
233.236191,2784007.609,249.535614,5839773.719,,,,,,,231.947021,7238263.739
233.342102,2783165.501,249.731369,5855014.537,,,,,,,232.05603,7234315.595
233.439026,2781903.295,249.903534,5862664.818,,,,,,,232.1819,7231685.891
233.555008,2781062.46,250.058426,5854165.739,,,,,,,232.290894,7227744.918
233.673767,2780012.13,250.196671,5874605.072,,,,,,,232.405991,7225119.988
233.798004,2778543.001,250.33551,5849925.433,,,,,,,232.517105,7222496.964
233.922272,2777075.424,250.458633,5823772.031,,,,,,,232.630692,7219875.843
234.03334,2775818.734,250.510132,5843153.706,,,,,,,232.754349,7215947.728
234.136963,2774563.181,250.597473,5840618.349,,,,,,,232.894623,7212023.885
234.218597,2773726.776,250.757675,5836397.639,,,,,,,233.012177,7209410.359
234.309067,2772264.281,250.951752,5837241.293,,,,,,,233.134949,7206798.727
234.407867,2771429.261,251.146088,5830498.883,,,,,,,233.247528,7204188.987
234.519516,2769969.187,251.382874,5831340.832,,,,,,,233.360184,7200277.918
234.602631,2768718.919,251.582855,5828815.714,,,,,,,233.470947,7197672.897
234.69368,2767677.891,251.666367,5824612.039,,,,,,,233.594299,7193768.898
234.825272,2766221.766,251.725418,5824612.039,,,,,,,233.705048,7191168.584
234.977707,2765598.181,251.813599,5818737.07,,,,,,,233.819183,7188570.149
235.101593,2764351.854,252.003525,5818737.07,,,,,,,233.92746,7185973.591
235.236191,2762691.832,252.189026,5815385.263,,,,,,,234.035782,7182082.269
235.355759,2761448.123,252.34816,5814547.914,,,,,,,234.170135,7179490.396
235.461563,2760619.606,252.458649,5813710.807,,,,,,,234.300201,7175606.091
235.57132,2759791.586,252.520157,5809528.883,,,,,,,234.43576,7173018.888
235.701279,2758343.745,252.640976,5807022.615,,,,,,,234.560623,7169141.581
235.795105,2756690.929,252.783752,5802850.304,,,,,,,234.691238,7166559.037
235.87265,2755452.616,252.931213,5799516.769,,,,,,,234.805328,7163978.353
235.960358,2754833.876,253.097214,5801183.058,,,,,,,234.925873,7161399.527
236.06395,2754009.323,253.266632,5794523.643,,,,,,,235.027649,7157534.768
236.188095,2752773.417,253.34726,5817060.684,,,,,,,235.137787,7153674.177
236.291397,2752155.881,253.419708,5793692.291,,,,,,,235.246323,7151102.763
236.395554,2750921.638,253.557755,5767214.405,,,,,,,235.355164,7148533.197
236.488129,2749483.086,253.731522,5787050.052,,,,,,,235.463684,7144682.308
236.601242,2748456.47,253.899033,5782906.382,,,,,,,235.578369,7142117.353
236.703568,2747020.495,254.011627,5781250.575,,,,,,,235.697006,7138273.372
236.839645,2745790.853,254.109787,5779595.716,,,,,,,235.805832,7135713.015
236.970779,2745586.019,254.217682,5774636.818,,,,,,,235.907593,7133154.495
237.085358,2743948.452,254.265366,5777115.202,,,,,,,236.012451,7129320.153
237.196899,2742312.837,254.310806,5768862.181,,,,,,,236.136581,7126766.214
237.324356,2740883.273,254.395798,5748332.422,,,,,,,236.277863,7124214.104
237.423615,2739251.309,254.572021,5765567.571,,,,,,,236.401093,7120389.365
237.51033,2738028.611,254.773331,5762276.722,,,,,,,236.503769,7119115.365
237.61232,2736807.004,254.914398,5760632.705,,,,,,,236.62207,7114023.918
237.717102,2735383.173,255.020981,5756526.766,,,,,,,236.730835,7112752.194
237.835953,2734163.925,255.123795,5753246.227,,,,,,,236.848221,7108939.749
237.970093,2732337.089,255.164246,5751607.359,,,,,,,236.965591,7106400.388
238.072418,2730715.283,255.194031,5747514.271,,,,,,,237.080795,7102594.747
238.180511,2729095.402,255.32692,5748332.422,,,,,,,237.194778,7098793.18
238.28923,2727073.251,255.508087,5744243.992,,,,,,,237.294952,7096261.062
238.398544,2726063.298,255.716827,5743427.004,,,,,,,237.394836,7093730.749
238.522888,2724852.342,255.895447,5739345.546,,,,,,,237.519821,7089938.662
238.633133,2723440.92,256.010742,5738529.951,,,,,,,237.644485,7086150.627
238.768448,2721628.381,256.103516,5749150.807,,,,,,,237.767014,7083627.519
238.878418,2720019.259,256.256744,5733641.242,,,,,,,237.893539,7081106.206
238.973923,2719416.329,256.364197,5716596.159,,,,,,,238.024643,7077327.601
239.078629,2717809.821,256.431885,5733641.242,,,,,,,238.142532,7073553.026
239.176285,2716405.682,256.582581,5726323.776,,,,,,,238.236862,7071038.879
239.280655,2714802.728,256.73642,5723888.769,,,,,,,238.335785,7067271.008
239.398834,2715002.994,256.863556,5719024.963,,,,,,,238.466232,7064761.323
239.504425,2714001.961,257.01889,5720645.313,,,,,,,238.581696,7062253.421
239.625977,2713001.665,257.199951,5737714.587,,,,,,,238.712418,7057242.954
239.740143,2712002.107,257.382568,5714169.416,,,,,,,238.830002,7054740.385
239.851852,2711402.725,257.541016,5689213.196,,,,,,,238.952164,7052239.591
239.951019,2709805.669,257.658112,5714169.416,,,,,,,239.055069,7048491.722
240.050156,2708609.11,257.789948,5706901.535,,,,,,,239.14415,7045995.356
240.165222,2707015.342,257.855682,5706901.535,,,,,,,239.24913,7042254.119
240.275375,2705622.333,257.998779,5698847.765,,,,,,,239.359039,7038516.854
240.386139,2703634.804,258.128693,5702066.544,,,,,,,239.468643,7036027.546
240.499969,2702046.883,258.316864,5700456.7,,,,,,,239.584946,7033539.999
240.620834,2700658.981,258.468048,5696436.065,,,,,,,239.689041,7029811.974
240.723938,2698876.629,258.583221,5695632.618,,,,,,,239.799225,7026087.899
240.818176,2697491.981,258.666809,5693223.638,,,,,,,239.907532,7023607.374
240.938416,2695516.375,258.753174,5687610.601,,,,,,,240.011597,7021128.599
241.056168,2694135.172,258.833649,5690014.832,,,,,,,240.136169,7016176.296
241.164444,2692952.41,258.90094,5684408.117,,,,,,,240.227036,7014939.311
241.286819,2691180.213,258.99292,5683608.06,,,,,,,240.325546,7011230.973
241.395996,2689606.883,259.18103,5682008.62,,,,,,,240.446426,7008760.925
241.493271,2689213.838,259.261749,5679611.148,,,,,,,240.568512,7005059.115
241.593597,2689213.838,259.274261,5680410.081,,,,,,,240.689682,7001361.213
241.715607,2687839.085,259.354034,5675619.855,,,,,,,240.820923,6998898.113
241.819611,2686269.658,259.556183,5671634.166,,,,,,,240.942398,6995206.711
241.918045,2685485.632,259.721375,5670837.7,,,,,,,241.053452,6991519.201
242.025696,2684506.243,259.831207,5664474.017,,,,,,,241.163239,6989063.02
242.128433,2683723.246,259.868408,5689213.196,,,,,,,241.267227,6986608.564
242.250732,2682940.705,259.933472,5662885.327,,,,,,,241.369705,6982930.111
242.372116,2681767.749,260.030151,5638374.095,,,,,,,241.481659,6980479.96
242.490417,2680205.403,260.161194,5661297.528,,,,,,,241.596649,6976807.956
242.599258,2679229.86,260.300385,5654163.437,,,,,,,241.701843,6974362.099
242.700134,2677865.293,260.417358,5654955.225,,,,,,,241.818069,6970696.526
242.810822,2676307.489,260.51181,5654163.437,,,,,,,241.9263,6967034.805
242.922363,2673974.178,260.591858,5650998.498,,,,,,,242.042496,6964595.794
243.053177,2672614.958,260.682556,5649417.357,,,,,,,242.161163,6962158.49
243.175751,2671257.119,260.811737,5640736.872,,,,,,,242.282242,6958505.732
243.267151,2670094.355,260.939636,5643890.324,,,,,,,242.400223,6954856.804
243.364639,2668739.075,261.065338,5641524.904,,,,,,,242.531113,6951211.7
243.461533,2667965.248,261.17038,5638374.095,,,,,,,242.649704,6948783.754
243.555634,2666418.937,261.225403,5636800.009,,,,,,,242.768021,6946357.502
243.663193,2665260.38,261.293549,5632083.022,,,,,,,242.878387,6942721.3
243.765259,2664102.83,261.44519,5629727.487,,,,,,,242.994217,6940299.28
243.884109,2663331.688,261.575531,5628158.225,,,,,,,243.113434,6936669.416
244.014587,2662368.388,261.707764,5625805.972,,,,,,,243.235031,6934251.616
244.120285,2660828.556,261.923126,5623455.684,,,,,,,243.338654,6930628.074
244.224762,2659674.851,262.133148,5619542.898,,,,,,,243.442871,6927008.317
244.319168,2657946.168,262.265656,5617197.839,,,,,,,243.56813,6924597.246
244.417526,2656219.731,262.296631,5614854.737,,,,,,,243.682129,6922187.852
244.505188,2654495.535,262.40097,5610953.906,,,,,,,243.797333,6918576.904
244.603241,2652964.794,262.544434,5628942.747,,,,,,,243.903961,6916171.697
244.715637,2651244.82,262.661285,5611733.639,,,,,,,244.008148,6912567.021
244.839661,2650671.991,262.744385,5593079.677,,,,,,,244.122101,6908966.101
244.952042,2648764.346,262.804077,5580712.447,,,,,,,244.229324,6906567.57
245.042435,2647621.077,262.884705,5602391.13,,,,,,,244.338715,6902972.896
245.129471,2646288.509,262.986847,5598507.593,,,,,,,244.433426,6899381.962
245.238495,2645527.644,263.076813,5596955.685,,,,,,,244.538498,6896990.08
245.361267,2644577.178,263.273621,5592305.119,,,,,,,244.650894,6893405.366
245.497726,2643627.395,263.4245,5595404.637,,,,,,,244.765121,6889824.376
245.61528,2642298.843,263.488525,5589982.733,,,,,,,244.888199,6887439.116
245.730682,2643057.852,263.600342,5578399.677,,,,,,,245.012497,6885055.507
245.839066,2642298.843,263.705292,5583027.135,,,,,,,245.127335,6881483.185
245.94957,2641350.695,263.761475,5585343.743,,,,,,,245.246719,6877914.567
246.036896,2640403.228,263.897034,5579941.311,,,,,,,245.350861,6874349.65
246.128143,2640592.667,264.001953,5579941.311,,,,,,,245.458374,6871975.09
246.246582,2639835.073,264.07193,5576858.896,,,,,,,245.579575,6869602.171
246.37326,2639077.914,264.110352,5574549.319,,,,,,,245.712662,6864861.244
246.463623,2637753.93,264.188385,5576858.896,,,,,,,245.840286,6863677.035
246.5634,2636809.041,264.321411,5569935.899,,,,,,,245.943802,6860126.857
246.68364,2634732.664,264.44223,5566864.525,,,,,,,246.038101,6856580.35
246.772141,2633224.625,264.571838,5568399.788,,,,,,,246.153503,6854218.049
246.879883,2631906.507,264.702301,5563796.537,,,,,,,246.272537,6849498.326
246.969589,2630965.801,264.814697,5561497.764,,,,,,,246.410812,6847140.901
247.039154,2629649.942,264.888062,5559966.304,,,,,,,246.523117,6843607.804
247.113937,2628335.399,264.967651,5559200.89,,,,,,,246.633911,6841254.431
247.196304,2627022.169,265.049438,5558435.687,,,,,,,246.73613,6837727.406
247.263718,2625710.251,265.193634,5553848.888,,,,,,,246.821289,6835378.075
247.35495,2624212.52,265.310699,5553848.888,,,,,,,246.926865,6831857.104
247.473618,2622903.406,265.377777,5553848.888,,,,,,,247.051651,6829511.804
247.581329,2621595.597,265.430542,5549269.653,,,,,,,247.167297,6825996.873
247.725311,2619729.56,265.560364,5546221.023,,,,,,,247.27533,6823655.595
247.860138,2618052.397,265.743225,5562263.811,,,,,,,247.374161,6820146.687
247.990662,2616377.379,265.880219,5544697.963,,,,,,,247.492844,6817809.42
